urlKey,condition,gender,brand,primaryTitle,retailPrice,releaseDate,days_since_release,gender_men,gender_women,gender_infant,gender_preschool,gender_toddler,gender_unisex,brand_ASICS,brand_Nike,brand_Jordan,brand_New Balance,brand_adidas,averagePrice_Dead_Stock,averagePrice_Annual_Statistics,salesCount_Annual,color1,condition_New,thumbUrl,size,lastSale
air-jordan-11-retro-low-think-16-w,New,women,Jordan,Jordan 11 Retro Low,175.0,2018-05-24,2161.0,False,True,False,False,False,False,False,False,True,False,False,306,306,7,Black,True,https://images.stockx.com/images/Air-Jordan-11-Retro-Low-Think-16-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607655842,7.0,255.0
adidas-nmd-cs1-tgwo-triple-black,New,men,adidas,adidas NMD CS1,220.0,2017-09-16,2411.0,True,False,False,False,False,False,False,False,False,False,True,352,352,18,Core Black,True,https://images.stockx.com/images/Adidas-NMD-CS1-TGWO-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1612549122,6.5,200.0
nike-air-max-plus-black-malachite,New,men,Nike,Nike Air Max Plus,180.0,2023-12-12,133.0,True,False,False,False,False,False,False,True,False,False,False,174,174,63,Black,True,https://images.stockx.com/images/Nike-Air-Max-Plus-Black-Malachite-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1708024063,10.5,174.0
adidas-stan-smith-golf-spikeless-white-green,New,men,adidas,adidas Stan Smith Golf Spikeless,120.0,2021-05-01,1088.0,True,False,False,False,False,False,False,False,False,False,True,130,130,88,White,True,https://images.stockx.com/images/adidas-Stan-Smith-Golf-Spikeless-White-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1634588657,15.0,170.0
adidas-dame-7-extply,New,men,adidas,adidas Dame 7,110.0,2021-07-06,1022.0,True,False,False,False,False,False,False,False,False,False,True,111,111,11,Footwear White,True,https://images.stockx.com/images/adidas-Dame-7-Extply.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1627323124,11.0,93.0
nike-dunk-low-black-panda-20-gs,New,child,Nike,Nike Dunk Low,85.0,2023-01-26,453.0,False,False,False,False,False,False,False,True,False,False,False,85,85,337,Black,True,https://images.stockx.com/images/Nike-Dunk-Low-Black-Panda-20-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1678782830,4.5,91.0
nike-mamba-fury-joker,New,men,Nike,Nike Mamba Fury,100.0,2020-01-01,1574.0,True,False,False,False,False,False,False,True,False,False,False,198,198,56,Black,True,https://images.stockx.com/images/Nike-Mamba-Fury-Joker-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1639500403,12.0,192.0
nike-sb-blazer-low-gt-supreme-pink,New,men,Nike,Nike SB Blazer Low GT,98.0,2016-09-15,2777.0,True,False,False,False,False,False,False,True,False,False,False,250,250,7,Desert Bloom,True,https://images.stockx.com/images/Nike-SB-Blazer-Low-GT-Supreme-Pink-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1609434919,9.5,260.0
nike-air-force-1-low-07-premium-university-of-oregon-pe,New,men,Nike,Nike Air Force 1 Low '07 Premium,182.0,2023-10-20,186.0,True,False,False,False,False,False,False,True,False,False,False,212,212,166,White,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-07-Premium-University-of-Oregon-PE-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1698688347,7.0,151.0
new-balance-997-outdoor-pack-w,New,women,New Balance,New Balance 997,90.0,2019-08-01,1727.0,False,True,False,False,False,False,False,False,False,True,False,109,109,1,Incense,True,https://images.stockx.com/images/New-Balance-997-Outdoor-Pack-W.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1610081287,5.5,109.0
nike-sb-dunk-high-premier-win-some-lose-some,New,men,Nike,Nike SB Dunk High,110.0,2018-08-18,2075.0,True,False,False,False,False,False,False,True,False,False,False,194,194,13,Vachetta Tan,True,https://images.stockx.com/images/Nike-SB-Dunk-High-Premier-Win-Some-Lose-Some-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607052918,11.0,255.0
new-balance-327-lab-black-white,New,men,New Balance,New Balance 327,140.0,2021-10-01,935.0,True,False,False,False,False,False,False,False,False,True,False,93,93,41,Black,True,https://images.stockx.com/images/New-Balance-327-Black-WHite-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1633025602,7.0,102.0
nike-air-force-1-low-3d-swoosh-graphic,New,men,Nike,Nike Air Force 1 Low,100.0,2022-03-01,784.0,True,False,False,False,False,False,False,True,False,False,False,134,134,59,White,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-3D-Swoosh-Graphic-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1652120736,9.5,126.0
nike-air-force-1-low-white-black-2022,New,men,Nike,Nike Air Force 1 Low,110.0,2022-06-18,675.0,True,False,False,False,False,False,False,True,False,False,False,97,97,159,White,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-White-Black-2022.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1656661987,14.0,100.0
